5s,15s,20d,14n,10s
USGS,2469761,5/31/18,43500,A
USGS,2469761,6/1/18,52300,A
USGS,2469761,6/2/18,46400,A
USGS,2469761,6/3/18,31200,A
USGS,2469761,6/4/18,19800,A
USGS,2469761,6/5/18,14500,A
USGS,2469761,6/6/18,13500,A
USGS,2469761,6/7/18,6500,A
USGS,2469761,6/8/18,8690,A
USGS,2469761,6/9/18,8310,A
USGS,2469761,6/10/18,7790,A
USGS,2469761,6/11/18,5930,A
USGS,2469761,6/12/18,8060,A
USGS,2469761,6/13/18,11300,A
USGS,2469761,6/14/18,11600,A
USGS,2469761,6/15/18,17000,A
USGS,2469761,6/16/18,22600,A
USGS,2469761,6/17/18,15300,A
USGS,2469761,6/18/18,11000,A
USGS,2469761,6/19/18,10300,A
USGS,2469761,6/20/18,8150,A
USGS,2469761,6/21/18,7870,A
USGS,2469761,6/22/18,10400,A
USGS,2469761,6/23/18,15800,A
USGS,2469761,6/24/18,24700,A
USGS,2469761,6/25/18,34700,A
USGS,2469761,6/26/18,32500,A
USGS,2469761,6/27/18,27100,A
USGS,2469761,6/28/18,21900,A
USGS,2469761,6/29/18,17100,A
USGS,2469761,6/30/18,14600,A
USGS,2469761,7/1/18,15500,A
USGS,2469761,7/2/18,12800,A
USGS,2469761,7/3/18,10300,A
USGS,2469761,7/4/18,11000,A
USGS,2469761,7/5/18,8920,A
USGS,2469761,7/6/18,9180,A
USGS,2469761,7/7/18,9070,A
USGS,2469761,7/8/18,12200,A
USGS,2469761,7/9/18,10100,A
USGS,2469761,7/10/18,14400,A
USGS,2469761,7/11/18,9450,A
USGS,2469761,7/12/18,8120,A
USGS,2469761,7/13/18,7680,A
USGS,2469761,7/14/18,7770,A
USGS,2469761,7/15/18,8080,A
USGS,2469761,7/16/18,9550,A
USGS,2469761,7/17/18,17100,A
USGS,2469761,7/18/18,20400,A
USGS,2469761,7/19/18,21300,A
USGS,2469761,7/20/18,19400,A
USGS,2469761,7/21/18,18300,A
USGS,2469761,7/22/18,12300,A
USGS,2469761,7/23/18,9510,A
USGS,2469761,7/24/18,7110,A
USGS,2469761,7/25/18,6740,A
USGS,2469761,7/26/18,4170,A
USGS,2469761,7/27/18,4620,A
USGS,2469761,7/28/18,4000,A
USGS,2469761,7/29/18,4650,A
USGS,2469761,7/30/18,4560,A
USGS,2469761,7/31/18,5080,A
USGS,2469761,8/1/18,13000,A
USGS,2469761,8/2/18,10200,A
USGS,2469761,8/3/18,5660,A
USGS,2469761,8/4/18,3610,A
USGS,2469761,8/5/18,4660,A
USGS,2469761,8/6/18,5480,A
USGS,2469761,8/7/18,4020,A
USGS,2469761,8/8/18,4750,A
USGS,2469761,8/9/18,4800,A
USGS,2469761,8/10/18,5190,A
USGS,2469761,8/11/18,6120,A
USGS,2469761,8/12/18,6870,A
USGS,2469761,8/13/18,4860,A
USGS,2469761,8/14/18,6200,A
USGS,2469761,8/15/18,4220,A
USGS,2469761,8/16/18,2870,A
USGS,2469761,8/17/18,3040,A
USGS,2469761,8/18/18,4600,A
USGS,2469761,8/19/18,5820,A
USGS,2469761,8/20/18,10700,A
USGS,2469761,8/21/18,9020,A
USGS,2469761,8/22/18,6540,A
USGS,2469761,8/23/18,6360,A
USGS,2469761,8/24/18,4920,A
USGS,2469761,8/25/18,3020,A
USGS,2469761,8/26/18,2890,A
USGS,2469761,8/27/18,2980,A
USGS,2469761,8/28/18,3210,A
USGS,2469761,8/29/18,2730,A
USGS,2469761,8/30/18,4400,A
USGS,2469761,8/31/18,5110,A
USGS,2469761,9/1/18,3760,A
USGS,2469761,9/2/18,5800,A
USGS,2469761,9/3/18,3900,A
USGS,2469761,9/4/18,3660,A
USGS,2469761,9/5/18,28100,A
USGS,2469761,9/6/18,50500,A
USGS,2469761,9/7/18,28700,A
USGS,2469761,9/8/18,14700,A
USGS,2469761,9/9/18,5490,A
USGS,2469761,9/10/18,13800,A
USGS,2469761,9/11/18,17900,A
USGS,2469761,9/12/18,7530,A
USGS,2469761,9/13/18,6490,A
USGS,2469761,9/14/18,8090,A
USGS,2469761,9/15/18,8210,A
USGS,2469761,9/16/18,4760,A
USGS,2469761,9/17/18,4450,A
USGS,2469761,9/18/18,4960,A
USGS,2469761,9/19/18,3330,A
USGS,2469761,9/20/18,3620,A
USGS,2469761,9/21/18,2350,A
USGS,2469761,9/22/18,2400,A
USGS,2469761,9/23/18,2790,A
USGS,2469761,9/24/18,4600,A
USGS,2469761,9/25/18,4490,A
USGS,2469761,9/26/18,9390,A
USGS,2469761,9/27/18,20100,A
USGS,2469761,9/28/18,34300,A
USGS,2469761,9/29/18,29200,A
USGS,2469761,9/30/18,18200,A
USGS,2469761,10/1/18,13100,A
USGS,2469761,10/2/18,8670,A
USGS,2469761,10/3/18,5990,A
USGS,2469761,10/4/18,5750,A
USGS,2469761,10/5/18,5950,A
USGS,2469761,10/6/18,7710,A
USGS,2469761,10/7/18,5340,A
USGS,2469761,10/8/18,3870,A
USGS,2469761,10/9/18,5220,A
USGS,2469761,10/10/18,3680,A
USGS,2469761,10/11/18,3200,A
USGS,2469761,10/12/18,3560,A
USGS,2469761,10/13/18,3340,A
USGS,2469761,10/14/18,2650,A
USGS,2469761,10/15/18,2370,A
USGS,2469761,10/16/18,5460,A
USGS,2469761,10/17/18,5390,A
USGS,2469761,10/18/18,5680,A
USGS,2469761,10/19/18,5580,A
USGS,2469761,10/20/18,4370,A
USGS,2469761,10/21/18,4360,A
USGS,2469761,10/22/18,4520,A
USGS,2469761,10/23/18,3960,A
USGS,2469761,10/24/18,3700,A
USGS,2469761,10/25/18,3450,A
USGS,2469761,10/26/18,2580,A
USGS,2469761,10/27/18,3730,A
USGS,2469761,10/28/18,3690,A
USGS,2469761,10/29/18,3050,A
USGS,2469761,10/30/18,3010,A
USGS,2469761,10/31/18,3840,A
USGS,2469761,11/1/18,5220,A
USGS,2469761,11/2/18,13600,A
USGS,2469761,11/3/18,8140,A
USGS,2469761,11/4/18,10700,A
USGS,2469761,11/5/18,7690,A
USGS,2469761,11/6/18,8390,A
USGS,2469761,11/7/18,16100,A
USGS,2469761,11/8/18,23200,A
USGS,2469761,11/9/18,25700,A
USGS,2469761,11/10/18,23300,A
USGS,2469761,11/11/18,15800,A
USGS,2469761,11/12/18,23000,A
USGS,2469761,11/13/18,48600,A
USGS,2469761,11/14/18,65700,A
USGS,2469761,11/15/18,56200,A
USGS,2469761,11/16/18,39700,A
USGS,2469761,11/17/18,31000,A
USGS,2469761,11/18/18,25800,A
USGS,2469761,11/19/18,17200,A
USGS,2469761,11/20/18,15400,A
USGS,2469761,11/21/18,13700,A
USGS,2469761,11/22/18,13600,A
USGS,2469761,11/23/18,12700,A
USGS,2469761,11/24/18,9430,A
USGS,2469761,11/25/18,15400,A
USGS,2469761,11/26/18,13700,A:e
USGS,2469761,11/27/18,13600,A:e
USGS,2469761,11/28/18,11300,A:e
USGS,2469761,11/29/18,10600,A
USGS,2469761,11/30/18,11100,A
USGS,2469761,12/1/18,13700,A
USGS,2469761,12/2/18,33100,A
USGS,2469761,12/3/18,41700,A
USGS,2469761,12/4/18,35200,A
USGS,2469761,12/5/18,27100,A
USGS,2469761,12/6/18,22700,A
USGS,2469761,12/7/18,20400,A
USGS,2469761,12/8/18,22600,A:e
USGS,2469761,12/9/18,51100,A:e
USGS,2469761,12/10/18,91500,A:e
USGS,2469761,12/11/18,98100,A
USGS,2469761,12/12/18,98300,A
USGS,2469761,12/13/18,91900,A:e
USGS,2469761,12/14/18,77400,A
USGS,2469761,12/15/18,62900,A
USGS,2469761,12/16/18,63100,A
USGS,2469761,12/17/18,58800,A
USGS,2469761,12/18/18,51100,A
USGS,2469761,12/19/18,42400,A
USGS,2469761,12/20/18,41000,A
USGS,2469761,12/21/18,46800,A
USGS,2469761,12/22/18,43400,A
USGS,2469761,12/23/18,42500,A
USGS,2469761,12/24/18,38000,A
USGS,2469761,12/25/18,33500,A
USGS,2469761,12/26/18,26600,A
USGS,2469761,12/27/18,23800,A
USGS,2469761,12/28/18,85000,A
USGS,2469761,12/29/18,136000,A
USGS,2469761,12/30/18,149000,A
USGS,2469761,12/31/18,149000,A
USGS,2469761,1/1/19,159000,A
USGS,2469761,1/2/19,164000,A
USGS,2469761,1/3/19,166000,A
USGS,2469761,1/4/19,169000,A
USGS,2469761,1/5/19,173000,A
USGS,2469761,1/6/19,174000,A:e
USGS,2469761,1/7/19,173000,A:e
USGS,2469761,1/8/19,171000,A:e
USGS,2469761,1/9/19,168000,A:e
USGS,2469761,1/10/19,159000,A:e
USGS,2469761,1/11/19,145000,A:e
USGS,2469761,1/12/19,125000,A:e
USGS,2469761,1/13/19,94100,A:e
USGS,2469761,1/14/19,70900,A:e
USGS,2469761,1/15/19,58500,A:e
USGS,2469761,1/16/19,48500,A
USGS,2469761,1/17/19,41500,A
USGS,2469761,1/18/19,37600,A
USGS,2469761,1/19/19,37300,A
USGS,2469761,1/20/19,50000,A
USGS,2469761,1/21/19,74100,A
USGS,2469761,1/22/19,88700,A
USGS,2469761,1/23/19,95500,A
USGS,2469761,1/24/19,117000,A
USGS,2469761,1/25/19,129000,A
USGS,2469761,1/26/19,137000,A
USGS,2469761,1/27/19,139000,A
USGS,2469761,1/28/19,133000,A
USGS,2469761,1/29/19,121000,A
USGS,2469761,1/30/19,99800,A
USGS,2469761,1/31/19,76100,A
USGS,2469761,2/1/19,53900,A
USGS,2469761,2/2/19,45300,A
USGS,2469761,2/3/19,33300,A
USGS,2469761,2/4/19,31100,A
USGS,2469761,2/5/19,29000,A
USGS,2469761,2/6/19,29400,A
USGS,2469761,2/7/19,29900,A
USGS,2469761,2/8/19,30500,A
USGS,2469761,2/9/19,24500,A
USGS,2469761,2/10/19,19400,A
USGS,2469761,2/11/19,17000,A
USGS,2469761,2/12/19,18700,A
USGS,2469761,2/13/19,38300,A
USGS,2469761,2/14/19,56700,A
USGS,2469761,2/15/19,53200,A
USGS,2469761,2/16/19,47500,A
USGS,2469761,2/17/19,41900,A
USGS,2469761,2/18/19,37200,A
USGS,2469761,2/19/19,49100,A
USGS,2469761,2/20/19,69300,A
USGS,2469761,2/21/19,97300,A
USGS,2469761,2/22/19,119000,A
USGS,2469761,2/23/19,136000,A
USGS,2469761,2/24/19,151000,A
USGS,2469761,2/25/19,152000,A:e
USGS,2469761,2/26/19,161000,A
USGS,2469761,2/27/19,171000,A
USGS,2469761,2/28/19,182000,A:e
USGS,2469761,3/1/19,194000,A:e
USGS,2469761,3/2/19,204000,A
USGS,2469761,3/3/19,210000,A
USGS,2469761,3/4/19,221000,A
USGS,2469761,3/5/19,224000,A
USGS,2469761,3/6/19,215000,A
USGS,2469761,3/7/19,195000,A
USGS,2469761,3/8/19,176000,A
USGS,2469761,3/9/19,156000,A
USGS,2469761,3/10/19,141000,A
USGS,2469761,3/11/19,123000,A
USGS,2469761,3/12/19,104000,A
USGS,2469761,3/13/19,92300,A
USGS,2469761,3/14/19,80600,A
USGS,2469761,3/15/19,75600,A:e
USGS,2469761,3/16/19,73300,A:e
USGS,2469761,3/17/19,68000,A
USGS,2469761,3/18/19,61300,A
USGS,2469761,3/19/19,52800,A
USGS,2469761,3/20/19,43100,A
USGS,2469761,3/21/19,36200,A
USGS,2469761,3/22/19,34200,A
USGS,2469761,3/23/19,34300,A
USGS,2469761,3/24/19,28100,A
USGS,2469761,3/25/19,23900,A
USGS,2469761,3/26/19,21000,A
USGS,2469761,3/27/19,18700,A
USGS,2469761,3/28/19,18000,A
USGS,2469761,3/29/19,16700,A
USGS,2469761,3/30/19,15900,A
USGS,2469761,3/31/19,14900,A
USGS,2469761,4/1/19,15900,A
USGS,2469761,4/2/19,14300,A
USGS,2469761,4/3/19,12900,A
USGS,2469761,4/4/19,12900,A
USGS,2469761,4/5/19,16800,A
USGS,2469761,4/6/19,24000,A
USGS,2469761,4/7/19,26100,A
USGS,2469761,4/8/19,37600,A
USGS,2469761,4/9/19,51500,A
USGS,2469761,4/10/19,66700,A
USGS,2469761,4/11/19,85600,A
USGS,2469761,4/12/19,91800,A
USGS,2469761,4/13/19,90300,A
USGS,2469761,4/14/19,88700,A
USGS,2469761,4/15/19,99100,A
USGS,2469761,4/16/19,111000,A
USGS,2469761,4/17/19,121000,A:e
USGS,2469761,4/18/19,129000,A
USGS,2469761,4/19/19,145000,A:e
USGS,2469761,4/20/19,153000,A:e
USGS,2469761,4/21/19,150000,A:e
USGS,2469761,4/22/19,144000,A:e
USGS,2469761,4/23/19,138000,A:e
USGS,2469761,4/24/19,131000,A
USGS,2469761,4/25/19,120000,A
USGS,2469761,4/26/19,98900,A:e
USGS,2469761,4/27/19,89700,A:e
USGS,2469761,4/28/19,78700,A
USGS,2469761,4/29/19,60800,A
USGS,2469761,4/30/19,39100,A
USGS,2469761,5/1/19,27000,A
USGS,2469761,5/2/19,19500,A
USGS,2469761,5/3/19,19300,A
USGS,2469761,5/4/19,18900,A
USGS,2469761,5/5/19,22800,A
USGS,2469761,5/6/19,34200,A
USGS,2469761,5/7/19,35200,A
USGS,2469761,5/8/19,29800,A
USGS,2469761,5/9/19,25300,A
USGS,2469761,5/10/19,38600,A
USGS,2469761,5/11/19,60000,A
USGS,2469761,5/12/19,78000,A
USGS,2469761,5/13/19,92800,A:e
USGS,2469761,5/14/19,101000,A
USGS,2469761,5/15/19,105000,A
USGS,2469761,5/16/19,101000,A:e
USGS,2469761,5/17/19,81500,A:e
USGS,2469761,5/18/19,49600,A
USGS,2469761,5/19/19,30500,A
USGS,2469761,5/20/19,22000,A
USGS,2469761,5/21/19,17200,A
USGS,2469761,5/22/19,13400,A
USGS,2469761,5/23/19,15600,A
USGS,2469761,5/24/19,13000,A
USGS,2469761,5/25/19,9940,A
USGS,2469761,5/26/19,9150,A
USGS,2469761,5/27/19,10800,A
USGS,2469761,5/28/19,8410,A
USGS,2469761,5/29/19,8330,A
USGS,2469761,5/30/19,5590,A
USGS,2469761,5/31/19,6100,A
USGS,2469761,6/1/19,6490,A
USGS,2469761,6/2/19,6710,A
USGS,2469761,6/3/19,5300,A
USGS,2469761,6/4/19,5430,A
USGS,2469761,6/5/19,3630,A
USGS,2469761,6/6/19,7730,A
USGS,2469761,6/7/19,14000,A
USGS,2469761,6/8/19,21200,A
USGS,2469761,6/9/19,20300,A
USGS,2469761,6/10/19,14500,A
USGS,2469761,6/11/19,11400,A
USGS,2469761,6/12/19,8670,A
USGS,2469761,6/13/19,10100,A
USGS,2469761,6/14/19,5880,A
USGS,2469761,6/15/19,5250,A
USGS,2469761,6/16/19,5310,A
USGS,2469761,6/17/19,5150,A
USGS,2469761,6/18/19,5270,A
USGS,2469761,6/19/19,7060,A
USGS,2469761,6/20/19,8420,A
USGS,2469761,6/21/19,5900,A
USGS,2469761,6/22/19,4730,A
USGS,2469761,6/23/19,4970,A
USGS,2469761,6/24/19,7430,A
USGS,2469761,6/25/19,8320,A
USGS,2469761,6/26/19,8410,A
USGS,2469761,6/27/19,8740,A
USGS,2469761,6/28/19,7150,A
USGS,2469761,6/29/19,7750,A
USGS,2469761,6/30/19,6620,A
USGS,2469761,7/1/19,7410,A
USGS,2469761,7/2/19,6280,A
USGS,2469761,7/3/19,3000,A
USGS,2469761,7/4/19,7480,A
USGS,2469761,7/5/19,5450,A
USGS,2469761,7/6/19,4670,A
USGS,2469761,7/7/19,3220,A
USGS,2469761,7/8/19,4240,A
USGS,2469761,7/9/19,4350,A
USGS,2469761,7/10/19,4040,A
USGS,2469761,7/11/19,5810,A
USGS,2469761,7/12/19,9450,A
USGS,2469761,7/13/19,6750,A
USGS,2469761,7/14/19,7280,A
USGS,2469761,7/15/19,11300,A
USGS,2469761,7/16/19,19400,A
USGS,2469761,7/17/19,23300,A
USGS,2469761,7/18/19,25300,A
USGS,2469761,7/19/19,28100,A
USGS,2469761,7/20/19,24200,A
USGS,2469761,7/21/19,23200,A
USGS,2469761,7/22/19,22700,A
USGS,2469761,7/23/19,21300,A
USGS,2469761,7/24/19,26500,A
USGS,2469761,7/25/19,20400,A
USGS,2469761,7/26/19,15800,A
USGS,2469761,7/27/19,9520,A
USGS,2469761,7/28/19,9670,A
USGS,2469761,7/29/19,5370,A
USGS,2469761,7/30/19,4370,A
USGS,2469761,7/31/19,4410,A
USGS,2469761,8/1/19,4700,A
USGS,2469761,8/2/19,8580,A
USGS,2469761,8/3/19,7320,A
USGS,2469761,8/4/19,7780,A
USGS,2469761,8/5/19,6320,A
USGS,2469761,8/6/19,9600,A
USGS,2469761,8/7/19,11600,A
USGS,2469761,8/8/19,9470,A
USGS,2469761,8/9/19,9300,A
USGS,2469761,8/10/19,9030,A
USGS,2469761,8/11/19,12800,A
USGS,2469761,8/12/19,10900,A
USGS,2469761,8/13/19,6510,A
USGS,2469761,8/14/19,4670,A
USGS,2469761,8/15/19,5190,A
USGS,2469761,8/16/19,5660,A
USGS,2469761,8/17/19,4530,A
USGS,2469761,8/18/19,3790,A
USGS,2469761,8/19/19,2650,A
USGS,2469761,8/20/19,4410,A
USGS,2469761,8/21/19,4270,A
USGS,2469761,8/22/19,3940,A
USGS,2469761,8/23/19,3190,A
USGS,2469761,8/24/19,8180,A
USGS,2469761,8/25/19,7510,A
USGS,2469761,8/26/19,14700,A
USGS,2469761,8/27/19,30600,A
USGS,2469761,8/28/19,29300,A
USGS,2469761,8/29/19,27200,A
USGS,2469761,8/30/19,19300,A
USGS,2469761,8/31/19,15100,A
USGS,2469761,9/1/19,9790,A
USGS,2469761,9/2/19,6690,A
USGS,2469761,9/3/19,6180,A
USGS,2469761,9/4/19,3440,A
USGS,2469761,9/5/19,5250,A
USGS,2469761,9/6/19,4120,A
USGS,2469761,9/7/19,3240,A
USGS,2469761,9/8/19,2820,A
USGS,2469761,9/9/19,2830,A
USGS,2469761,9/10/19,2860,A
USGS,2469761,9/11/19,3920,A
USGS,2469761,9/12/19,5040,A
USGS,2469761,9/13/19,3350,A
USGS,2469761,9/14/19,3500,A
USGS,2469761,9/15/19,3020,A
USGS,2469761,9/16/19,2260,A
USGS,2469761,9/17/19,2270,A
USGS,2469761,9/18/19,1710,A
USGS,2469761,9/19/19,1940,A
USGS,2469761,9/20/19,1960,A
USGS,2469761,9/21/19,2060,A
USGS,2469761,9/22/19,2560,A
USGS,2469761,9/23/19,1830,A
USGS,2469761,9/24/19,1550,A
USGS,2469761,9/25/19,2050,A
USGS,2469761,9/26/19,2410,A
USGS,2469761,9/27/19,2050,A
USGS,2469761,9/28/19,2450,A
USGS,2469761,9/29/19,2870,A
USGS,2469761,9/30/19,2120,A
USGS,2469761,10/1/19,2360,A:e
USGS,2469761,10/2/19,2420,A
USGS,2469761,10/3/19,2360,A
USGS,2469761,10/4/19,2410,A
USGS,2469761,10/5/19,2460,A
USGS,2469761,10/6/19,2570,A
USGS,2469761,10/7/19,3710,A
USGS,2469761,10/8/19,4180,A
USGS,2469761,10/9/19,3990,A
USGS,2469761,10/10/19,2060,A
USGS,2469761,10/11/19,3390,A
USGS,2469761,10/12/19,6390,A
USGS,2469761,10/13/19,3490,A
USGS,2469761,10/14/19,1970,A
USGS,2469761,10/15/19,3290,A
USGS,2469761,10/16/19,8330,A
USGS,2469761,10/17/19,9200,A
USGS,2469761,10/18/19,3590,A
USGS,2469761,10/19/19,3110,A
USGS,2469761,10/20/19,3230,A
USGS,2469761,10/21/19,3100,A
USGS,2469761,10/22/19,4070,A
USGS,2469761,10/23/19,4440,A
USGS,2469761,10/24/19,3240,A
USGS,2469761,10/25/19,9590,A
USGS,2469761,10/26/19,59200,A
USGS,2469761,10/27/19,74900,A
USGS,2469761,10/28/19,61300,A
USGS,2469761,10/29/19,39000,A
USGS,2469761,10/30/19,31300,A
USGS,2469761,10/31/19,49600,A
USGS,2469761,11/1/19,80700,A
USGS,2469761,11/2/19,96100,A
USGS,2469761,11/3/19,98300,A
USGS,2469761,11/4/19,93900,A
USGS,2469761,11/5/19,77200,A
USGS,2469761,11/6/19,48200,A
USGS,2469761,11/7/19,32400,A
USGS,2469761,11/8/19,24700,A
USGS,2469761,11/9/19,21200,A
USGS,2469761,11/10/19,15200,A
USGS,2469761,11/11/19,13300,A
USGS,2469761,11/12/19,14300,A
USGS,2469761,11/13/19,15500,A:e
USGS,2469761,11/14/19,11500,A
USGS,2469761,11/15/19,15000,A
USGS,2469761,11/16/19,13200,A
USGS,2469761,11/17/19,12800,A
USGS,2469761,11/18/19,6800,A
USGS,2469761,11/19/19,9280,A
USGS,2469761,11/20/19,13200,A
USGS,2469761,11/21/19,6620,A
USGS,2469761,11/22/19,7290,A
USGS,2469761,11/23/19,11500,A
USGS,2469761,11/24/19,23100,A
USGS,2469761,11/25/19,32800,A
USGS,2469761,11/26/19,28200,A
USGS,2469761,11/27/19,26400,A
USGS,2469761,11/28/19,32100,A
USGS,2469761,11/29/19,40100,A
USGS,2469761,11/30/19,36600,A
USGS,2469761,12/1/19,28300,A
USGS,2469761,12/2/19,29200,A
USGS,2469761,12/3/19,34400,A
USGS,2469761,12/4/19,29900,A
USGS,2469761,12/5/19,26100,A
USGS,2469761,12/6/19,24900,A
USGS,2469761,12/7/19,24000,A
USGS,2469761,12/8/19,27300,A
USGS,2469761,12/9/19,21900,A
USGS,2469761,12/10/19,20700,A
USGS,2469761,12/11/19,34400,A
USGS,2469761,12/12/19,52500,A:e
USGS,2469761,12/13/19,56700,A:e
USGS,2469761,12/14/19,55400,A:e
USGS,2469761,12/15/19,45300,A:e
USGS,2469761,12/16/19,34500,A:e
USGS,2469761,12/17/19,46500,A
USGS,2469761,12/18/19,64900,A
USGS,2469761,12/19/19,71400,A:e
USGS,2469761,12/20/19,71400,A
USGS,2469761,12/21/19,61100,A
USGS,2469761,12/22/19,54700,A:e
USGS,2469761,12/23/19,80500,A:e
USGS,2469761,12/24/19,94800,A
USGS,2469761,12/25/19,106000,A:e
USGS,2469761,12/26/19,116000,A
USGS,2469761,12/27/19,122000,A
USGS,2469761,12/28/19,115000,A
USGS,2469761,12/29/19,101000,A
USGS,2469761,12/30/19,82100,A
USGS,2469761,12/31/19,75600,A:e
USGS,2469761,1/1/20,76300,A:e
USGS,2469761,1/2/20,72900,A:e
USGS,2469761,1/3/20,87900,A:e
USGS,2469761,1/4/20,110000,A
USGS,2469761,1/5/20,130000,A
USGS,2469761,1/6/20,142000,A
USGS,2469761,1/7/20,144000,A
USGS,2469761,1/8/20,147000,A
USGS,2469761,1/9/20,150000,A
USGS,2469761,1/10/20,150000,A
USGS,2469761,1/11/20,140000,A
USGS,2469761,1/12/20,131000,A
USGS,2469761,1/13/20,128000,A
USGS,2469761,1/14/20,132000,A
USGS,2469761,1/15/20,137000,A
USGS,2469761,1/16/20,145000,A:e
USGS,2469761,1/17/20,150000,A
USGS,2469761,1/18/20,154000,A:e
USGS,2469761,1/19/20,159000,A
USGS,2469761,1/20/20,160000,A
USGS,2469761,1/21/20,158000,A:e
USGS,2469761,1/22/20,150000,A:e
USGS,2469761,1/23/20,137000,A
USGS,2469761,1/24/20,115000,A
USGS,2469761,1/25/20,80700,A
USGS,2469761,1/26/20,62000,A
USGS,2469761,1/27/20,53900,A
USGS,2469761,1/28/20,47700,A
USGS,2469761,1/29/20,42900,A
USGS,2469761,1/30/20,44300,A
USGS,2469761,1/31/20,41000,A
USGS,2469761,2/1/20,38100,A
USGS,2469761,2/2/20,35200,A
USGS,2469761,2/3/20,28800,A
USGS,2469761,2/4/20,23900,A
USGS,2469761,2/5/20,26700,A
USGS,2469761,2/6/20,47300,A
USGS,2469761,2/7/20,102000,A
USGS,2469761,2/8/20,119000,A
USGS,2469761,2/9/20,132000,A
USGS,2469761,2/10/20,144000,A:e
USGS,2469761,2/11/20,142000,A:e
USGS,2469761,2/12/20,148000,A
USGS,2469761,2/13/20,156000,A
USGS,2469761,2/14/20,171000,A:e
USGS,2469761,2/15/20,184000,A
USGS,2469761,2/16/20,198000,A
USGS,2469761,2/17/20,213000,A
USGS,2469761,2/18/20,227000,A
USGS,2469761,2/19/20,241000,A:e
USGS,2469761,2/20/20,255000,A
USGS,2469761,2/21/20,274000,A
USGS,2469761,2/22/20,283000,A
USGS,2469761,2/23/20,284000,A
USGS,2469761,2/24/20,276000,A
USGS,2469761,2/25/20,263000,A
USGS,2469761,2/26/20,248000,A
USGS,2469761,2/27/20,231000,A
USGS,2469761,2/28/20,,
USGS,2469761,2/29/20,179000,A
USGS,2469761,3/1/20,156000,A
USGS,2469761,3/2/20,,
USGS,2469761,3/3/20,108000,A
USGS,2469761,3/4/20,80100,A
USGS,2469761,3/5/20,95100,A
USGS,2469761,3/6/20,114000,A
USGS,2469761,3/7/20,120000,A:e
USGS,2469761,3/8/20,129000,A:e
USGS,2469761,3/9/20,138000,A:e
USGS,2469761,3/10/20,149000,A:e
USGS,2469761,3/11/20,152000,A:e
USGS,2469761,3/12/20,150000,A
USGS,2469761,3/13/20,143000,A
USGS,2469761,3/14/20,134000,A
USGS,2469761,3/15/20,113000,A
USGS,2469761,3/16/20,87300,A
USGS,2469761,3/17/20,63700,A
USGS,2469761,3/18/20,62000,A
USGS,2469761,3/19/20,54900,A
USGS,2469761,3/20/20,51400,A
USGS,2469761,3/21/20,41900,A
USGS,2469761,3/22/20,42400,A
USGS,2469761,3/23/20,44900,A
USGS,2469761,3/24/20,46200,A
USGS,2469761,3/25/20,61200,A
USGS,2469761,3/26/20,76600,A
USGS,2469761,3/27/20,87700,A
USGS,2469761,3/28/20,91400,A
USGS,2469761,3/29/20,87600,A
USGS,2469761,3/30/20,76300,A
USGS,2469761,3/31/20,62400,A
USGS,2469761,4/1/20,53000,A
USGS,2469761,4/2/20,56700,A
USGS,2469761,4/3/20,60400,A
USGS,2469761,4/4/20,52100,A
USGS,2469761,4/5/20,44500,A
USGS,2469761,4/6/20,37000,A
USGS,2469761,4/7/20,29400,A
USGS,2469761,4/8/20,27100,A
USGS,2469761,4/9/20,33800,A
USGS,2469761,4/10/20,37600,A
USGS,2469761,4/11/20,37000,A
USGS,2469761,4/12/20,31900,A
USGS,2469761,4/13/20,36800,A
USGS,2469761,4/14/20,70800,A
USGS,2469761,4/15/20,95300,A
USGS,2469761,4/16/20,105000,A
USGS,2469761,4/17/20,118000,A
USGS,2469761,4/18/20,128000,A
USGS,2469761,4/19/20,134000,A:e
USGS,2469761,4/20/20,134000,A
USGS,2469761,4/21/20,130000,A
USGS,2469761,4/22/20,132000,A:e
USGS,2469761,4/23/20,133000,A:e
USGS,2469761,4/24/20,142000,A
USGS,2469761,4/25/20,148000,A
USGS,2469761,4/26/20,156000,A
USGS,2469761,4/27/20,160000,A
USGS,2469761,4/28/20,160000,A
USGS,2469761,4/29/20,156000,A
USGS,2469761,4/30/20,146000,A:e
USGS,2469761,5/1/20,115000,A
USGS,2469761,5/2/20,64300,A
USGS,2469761,5/3/20,30400,A
USGS,2469761,5/4/20,19800,A
USGS,2469761,5/5/20,16800,A
USGS,2469761,5/6/20,17300,A
USGS,2469761,5/7/20,14700,A
USGS,2469761,5/8/20,13200,A
USGS,2469761,5/9/20,12700,A
USGS,2469761,5/10/20,11300,A
USGS,2469761,5/11/20,11700,A
USGS,2469761,5/12/20,11300,A
USGS,2469761,5/13/20,7090,A
USGS,2469761,5/14/20,9990,A
USGS,2469761,5/15/20,10400,A
USGS,2469761,5/16/20,7830,A
USGS,2469761,5/17/20,8770,A
USGS,2469761,5/18/20,9920,A
USGS,2469761,5/19/20,16200,A
USGS,2469761,5/20/20,14200,A
USGS,2469761,5/21/20,13500,A
USGS,2469761,5/22/20,10900,A
USGS,2469761,5/23/20,13100,A
USGS,2469761,5/24/20,15500,A
USGS,2469761,5/25/20,19300,A
USGS,2469761,5/26/20,15400,A
USGS,2469761,5/27/20,17000,A
USGS,2469761,5/28/20,23400,A
